Driver,LapNumber,calc_lap_time_sec,calc_cumulative_time_sec,Stint,Compound,TyreLife,Position,Team,Sector1Time,Sector2Time,Sector3Time,is_inlap,is_outlap,is_pit_lap,pit_stop_number,is_retired,is_lapped
LEC,3.0,82.88,254.59799999999998,1.0,MEDIUM,6.0,3.0,Ferrari,29.669,29.652,23.559,False,False,False,0,False,False
LEC,4.0,82.269,336.86699999999996,1.0,MEDIUM,7.0,3.0,Ferrari,29.499,29.374,23.396,False,False,False,0,False,False
LEC,5.0,82.603,419.46999999999997,1.0,MEDIUM,8.0,3.0,Ferrari,29.425,29.709,23.469,False,False,False,0,False,False
LEC,6.0,82.344,501.81399999999996,1.0,MEDIUM,9.0,3.0,Ferrari,29.523,29.402,23.419,False,False,False,0,False,False
LEC,7.0,82.239,584.053,1.0,MEDIUM,10.0,3.0,Ferrari,29.449,29.35,23.44,False,False,False,0,False,False
LEC,8.0,82.421,666.4739999999999,1.0,MEDIUM,11.0,3.0,Ferrari,29.467,29.575,23.379,False,False,False,0,False,False
LEC,9.0,82.211,748.685,1.0,MEDIUM,12.0,3.0,Ferrari,29.488,29.405,23.318,False,False,False,0,False,False
LEC,10.0,82.117,830.802,1.0,MEDIUM,13.0,3.0,Ferrari,29.432,29.327,23.358,False,False,False,0,False,False
LEC,11.0,82.228,913.03,1.0,MEDIUM,14.0,3.0,Ferrari,29.553,29.366,23.309,False,False,False,0,False,False
LEC,12.0,82.7,995.73,1.0,MEDIUM,15.0,3.0,Ferrari,29.461,29.792,23.447,False,False,False,0,False,False
LEC,13.0,82.703,1078.433,1.0,MEDIUM,16.0,3.0,Ferrari,29.544,29.649,23.51,False,False,False,0,False,False
LEC,14.0,82.722,1161.155,1.0,MEDIUM,17.0,3.0,Ferrari,29.624,29.699,23.399,False,False,False,0,False,False
LEC,15.0,82.589,1243.744,1.0,MEDIUM,18.0,3.0,Ferrari,29.451,29.679,23.459,False,False,False,0,False,False
LEC,16.0,82.242,1325.9859999999999,1.0,MEDIUM,19.0,3.0,Ferrari,29.378,29.384,23.48,False,False,False,0,False,False
LEC,17.0,82.624,1408.61,1.0,MEDIUM,20.0,3.0,Ferrari,29.563,29.564,23.497,False,False,False,0,False,False
LEC,18.0,82.625,1491.235,1.0,MEDIUM,21.0,3.0,Ferrari,29.607,29.632,23.386,False,False,False,0,False,False
LEC,19.0,82.617,1573.852,1.0,MEDIUM,22.0,3.0,Ferrari,29.574,29.572,23.471,False,False,False,0,False,False
LEC,20.0,82.85,1656.702,1.0,MEDIUM,23.0,3.0,Ferrari,29.743,29.665,23.442,False,False,False,0,False,False
LEC,21.0,82.786,1739.488,1.0,MEDIUM,24.0,3.0,Ferrari,29.62,29.615,23.551,False,False,False,0,False,False
LEC,22.0,82.85,1822.338,1.0,MEDIUM,25.0,3.0,Ferrari,29.541,29.849,23.46,False,False,False,0,False,False
LEC,23.0,83.071,1905.4089999999999,1.0,MEDIUM,26.0,3.0,Ferrari,29.776,29.751,23.544,False,False,False,0,False,False
LEC,24.0,83.217,1988.626,1.0,MEDIUM,27.0,3.0,Ferrari,29.681,29.949,23.587,False,False,False,0,False,False
LEC,25.0,83.421,2072.047,1.0,MEDIUM,28.0,3.0,Ferrari,29.728,30.051,23.642,False,False,False,0,False,False
LEC,26.0,84.586,2156.633,1.0,MEDIUM,29.0,3.0,Ferrari,29.954,30.625,24.007,False,False,False,0,False,False
LEC,27.0,85.952,2242.585,1.0,MEDIUM,30.0,4.0,Ferrari,29.69,30.259,26.003,True,False,True,1,False,False
LEC,28.0,100.709,2343.294,2.0,HARD,1.0,4.0,Ferrari,48.183,29.592,22.934,False,True,True,1,False,False
LEC,29.0,81.848,2425.142,2.0,HARD,2.0,4.0,Ferrari,29.363,29.357,23.128,False,False,False,1,False,False
LEC,30.0,81.632,2506.774,2.0,HARD,3.0,4.0,Ferrari,29.306,29.147,23.179,False,False,False,1,False,False
LEC,31.0,82.509,2589.283,2.0,HARD,4.0,4.0,Ferrari,29.323,29.651,23.535,False,False,False,1,False,False
LEC,32.0,81.539,2670.822,2.0,HARD,5.0,4.0,Ferrari,28.906,29.447,23.186,False,False,False,1,False,False
LEC,33.0,81.813,2752.635,2.0,HARD,6.0,4.0,Ferrari,29.285,29.232,23.296,False,False,False,1,False,False
LEC,34.0,81.864,2834.499,2.0,HARD,7.0,4.0,Ferrari,29.277,29.232,23.355,False,False,False,1,False,False
LEC,35.0,82.158,2916.657,2.0,HARD,8.0,4.0,Ferrari,29.32,29.316,23.522,False,False,False,1,False,False
LEC,36.0,82.594,2999.251,2.0,HARD,9.0,4.0,Ferrari,29.38,29.635,23.579,False,False,False,1,False,False
LEC,37.0,82.911,3082.162,2.0,HARD,10.0,4.0,Ferrari,29.378,29.88,23.653,False,False,False,1,False,False
LEC,38.0,82.779,3164.941,2.0,HARD,11.0,4.0,Ferrari,29.344,29.912,23.523,False,False,False,1,False,False
LEC,39.0,81.671,3246.612,2.0,HARD,12.0,4.0,Ferrari,29.197,29.168,23.306,False,False,False,1,False,False
LEC,40.0,81.477,3328.089,2.0,HARD,13.0,3.0,Ferrari,29.226,29.157,23.094,False,False,False,1,False,False
LEC,41.0,81.022,3409.111,2.0,HARD,14.0,3.0,Ferrari,29.062,28.875,23.085,False,False,False,1,False,False
LEC,42.0,80.857,3489.968,2.0,HARD,15.0,3.0,Ferrari,29.058,28.876,22.923,False,False,False,1,False,False
LEC,43.0,80.695,3570.663,2.0,HARD,16.0,3.0,Ferrari,29.036,28.702,22.957,False,False,False,1,False,False
LEC,44.0,80.796,3651.459,2.0,HARD,17.0,3.0,Ferrari,28.968,28.841,22.987,False,False,False,1,False,False
LEC,45.0,80.967,3732.426,2.0,HARD,18.0,3.0,Ferrari,29.09,29.049,22.828,False,False,False,1,False,False
LEC,46.0,80.692,3813.118,2.0,HARD,19.0,3.0,Ferrari,28.988,28.792,22.912,False,False,False,1,False,False
LEC,47.0,80.68,3893.798,2.0,HARD,20.0,3.0,Ferrari,28.937,28.811,22.932,False,False,False,1,False,False
LEC,48.0,81.368,3975.166,2.0,HARD,21.0,3.0,Ferrari,28.99,29.317,23.061,False,False,False,1,False,False
LEC,49.0,80.493,4055.659,2.0,HARD,22.0,3.0,Ferrari,28.984,28.633,22.876,False,False,False,1,False,False
LEC,50.0,80.589,4136.248,2.0,HARD,23.0,3.0,Ferrari,28.87,28.926,22.793,False,False,False,1,False,False
LEC,51.0,80.868,4217.116,2.0,HARD,24.0,3.0,Ferrari,29.075,28.726,23.067,False,False,False,1,False,False
LEC,52.0,81.219,4298.335,2.0,HARD,25.0,3.0,Ferrari,29.294,28.937,22.988,False,False,False,1,False,False
LEC,53.0,81.376,4379.711,2.0,HARD,26.0,3.0,Ferrari,29.055,29.035,23.286,False,False,False,1,False,False
LEC,54.0,81.118,4460.829,2.0,HARD,27.0,3.0,Ferrari,29.197,28.995,22.926,False,False,False,1,False,False
LEC,55.0,81.223,4542.052,2.0,HARD,28.0,3.0,Ferrari,29.124,29.106,22.993,False,False,False,1,False,False
LEC,56.0,81.639,4623.691,2.0,HARD,29.0,3.0,Ferrari,29.287,29.182,23.17,False,False,False,1,False,False
LEC,57.0,82.172,4705.863,2.0,HARD,30.0,3.0,Ferrari,29.259,29.975,22.938,False,False,False,1,False,False
LEC,58.0,81.474,4787.3369999999995,2.0,HARD,31.0,3.0,Ferrari,29.226,29.171,23.077,False,False,False,1,False,False
LEC,59.0,81.67,4869.007,2.0,HARD,32.0,3.0,Ferrari,29.292,29.301,23.077,False,False,False,1,False,False
LEC,60.0,81.808,4950.815,2.0,HARD,33.0,3.0,Ferrari,29.317,29.298,23.193,False,False,False,1,False,False
LEC,61.0,81.542,5032.357,2.0,HARD,34.0,3.0,Ferrari,29.108,29.245,23.189,False,False,False,1,False,False
LEC,62.0,83.118,5115.475,2.0,HARD,35.0,3.0,Ferrari,29.489,30.488,23.141,False,False,False,1,False,False
LEC,63.0,81.237,5196.7119999999995,2.0,HARD,36.0,3.0,Ferrari,29.436,28.884,22.917,False,False,False,1,False,False
LEC,64.0,80.797,5277.509,2.0,HARD,37.0,3.0,Ferrari,29.116,28.948,22.733,False,False,False,1,False,False
LEC,65.0,81.056,5358.565,2.0,HARD,38.0,3.0,Ferrari,29.226,28.875,22.955,False,False,False,1,False,False
LEC,66.0,80.969,5439.534,2.0,HARD,39.0,3.0,Ferrari,29.106,28.906,22.957,False,False,False,1,False,False
LEC,67.0,81.958,5521.492,2.0,HARD,40.0,3.0,Ferrari,29.262,29.242,23.454,False,False,False,1,False,False
LEC,68.0,83.287,5604.7789999999995,2.0,HARD,41.0,4.0,Ferrari,30.226,29.843,23.218,False,False,False,1,False,False
LEC,69.0,81.458,5686.237,2.0,HARD,42.0,4.0,Ferrari,29.073,29.187,23.198,False,False,False,1,False,False
LEC,70.0,82.809,5769.046,2.0,HARD,43.0,4.0,Ferrari,29.376,29.661,23.772,False,False,False,1,False,False
SAI,1.0,91.966,91.966,1.0,SOFT,4.0,6.0,McLaren,,32.58,23.959,False,False,False,0,False,True
SAI,2.0,84.83,176.796,1.0,SOFT,5.0,6.0,McLaren,30.066,30.873,23.891,False,False,False,0,False,True
SAI,3.0,84.682,261.478,1.0,SOFT,6.0,6.0,McLaren,30.006,30.69,23.986,False,False,False,0,False,True
SAI,4.0,84.665,346.14300000000003,1.0,SOFT,7.0,6.0,McLaren,29.955,30.667,24.043,False,False,False,0,False,True
SAI,5.0,84.488,430.631,1.0,SOFT,8.0,5.0,McLaren,29.944,30.624,23.92,False,False,False,0,False,True
SAI,6.0,83.92,514.551,1.0,SOFT,9.0,5.0,McLaren,29.804,30.278,23.838,False,False,False,0,False,True
SAI,7.0,83.798,598.349,1.0,SOFT,10.0,5.0,McLaren,29.894,30.145,23.759,False,False,False,0,False,True
SAI,8.0,83.627,681.976,1.0,SOFT,11.0,5.0,McLaren,29.756,30.173,23.698,False,False,False,0,False,True
SAI,9.0,83.636,765.612,1.0,SOFT,12.0,5.0,McLaren,29.731,30.176,23.729,False,False,False,0,False,True
SAI,10.0,83.511,849.123,1.0,SOFT,13.0,5.0,McLaren,29.638,30.193,23.68,False,False,False,0,False,True
SAI,11.0,83.596,932.719,1.0,SOFT,14.0,5.0,McLaren,29.741,30.216,23.639,False,False,False,0,False,True
SAI,12.0,83.456,1016.175,1.0,SOFT,15.0,5.0,McLaren,29.8,30.057,23.599,False,False,False,0,False,True
SAI,13.0,83.584,1099.759,1.0,SOFT,16.0,5.0,McLaren,29.719,30.19,23.675,False,False,False,0,False,True
SAI,14.0,83.486,1183.245,1.0,SOFT,17.0,5.0,McLaren,29.67,30.122,23.694,False,False,False,0,False,True
SAI,15.0,83.286,1266.531,1.0,SOFT,18.0,5.0,McLaren,29.643,30.031,23.612,False,False,False,0,False,True
SAI,16.0,83.11,1349.641,1.0,SOFT,19.0,5.0,McLaren,29.699,29.812,23.599,False,False,False,0,False,True
SAI,17.0,83.311,1432.952,1.0,SOFT,20.0,5.0,McLaren,29.799,29.849,23.663,False,False,False,0,False,True
SAI,18.0,83.28,1516.232,1.0,SOFT,21.0,5.0,McLaren,29.83,29.896,23.554,False,False,False,0,False,True
SAI,19.0,82.877,1599.109,1.0,SOFT,22.0,5.0,McLaren,29.815,29.629,23.433,False,False,False,0,False,True
SAI,20.0,83.091,1682.2,1.0,SOFT,23.0,5.0,McLaren,29.81,29.724,23.557,False,False,False,0,False,True
SAI,21.0,83.042,1765.242,1.0,SOFT,24.0,5.0,McLaren,29.788,29.604,23.65,False,False,False,0,False,True
SAI,22.0,82.827,1848.069,1.0,SOFT,25.0,5.0,McLaren,29.767,29.587,23.473,False,False,False,0,False,True
SAI,23.0,82.863,1930.932,1.0,SOFT,26.0,5.0,McLaren,29.733,29.665,23.465,False,False,False,0,False,True
SAI,24.0,82.873,2013.805,1.0,SOFT,27.0,5.0,McLaren,29.734,29.553,23.586,False,False,False,0,False,True
SAI,25.0,83.201,2097.006,1.0,SOFT,28.0,5.0,McLaren,29.831,29.766,23.604,False,False,False,0,False,True
SAI,26.0,83.135,2180.141,1.0,SOFT,29.0,5.0,McLaren,29.7,29.725,23.71,False,False,False,0,False,True
SAI,27.0,83.039,2263.18,1.0,SOFT,30.0,5.0,McLaren,29.798,29.67,23.571,False,False,False,0,False,True
SAI,28.0,83.81,2346.99,1.0,SOFT,31.0,5.0,McLaren,29.917,30.267,23.626,False,False,False,0,False,True
SAI,29.0,86.033,2433.023,1.0,SOFT,32.0,5.0,McLaren,29.633,30.155,26.245,True,False,True,1,False,True
SAI,30.0,100.368,2533.391,2.0,HARD,1.0,5.0,McLaren,47.695,29.493,23.18,False,True,True,1,False,True
SAI,31.0,82.556,2615.947,2.0,HARD,2.0,5.0,McLaren,29.614,29.631,23.311,False,False,False,1,False,True
SAI,32.0,82.444,2698.391,2.0,HARD,3.0,5.0,McLaren,29.626,29.589,23.229,False,False,False,1,False,True
SAI,33.0,82.388,2780.779,2.0,HARD,4.0,5.0,McLaren,29.576,29.621,23.191,False,False,False,1,False,True
SAI,34.0,81.882,2862.661,2.0,HARD,5.0,5.0,McLaren,29.507,29.204,23.171,False,False,False,1,False,True
SAI,35.0,82.057,2944.718,2.0,HARD,6.0,5.0,McLaren,29.499,29.431,23.127,False,False,False,1,False,True
SAI,36.0,82.01,3026.728,2.0,HARD,7.0,5.0,McLaren,29.485,29.433,23.092,False,False,False,1,False,True
SAI,37.0,82.212,3108.94,2.0,HARD,8.0,5.0,McLaren,29.395,29.55,23.267,False,False,False,1,False,True
SAI,38.0,82.147,3191.087,2.0,HARD,9.0,5.0,McLaren,29.482,29.509,23.156,False,False,False,1,False,True
SAI,39.0,82.106,3273.193,2.0,HARD,10.0,5.0,McLaren,29.464,29.455,23.187,False,False,False,1,False,True
SAI,40.0,82.164,3355.357,2.0,HARD,11.0,5.0,McLaren,29.437,29.491,23.236,False,False,False,1,False,True
SAI,41.0,81.988,3437.3450000000003,2.0,HARD,12.0,5.0,McLaren,29.391,29.443,23.154,False,False,False,1,False,True
SAI,42.0,81.978,3519.323,2.0,HARD,13.0,5.0,McLaren,29.394,29.312,23.272,False,False,False,1,False,True
SAI,43.0,81.918,3601.241,2.0,HARD,14.0,5.0,McLaren,29.442,29.326,23.15,False,False,False,1,False,True
SAI,44.0,81.992,3683.233,2.0,HARD,15.0,5.0,McLaren,29.302,29.401,23.289,False,False,False,1,False,True
SAI,45.0,82.23,3765.463,2.0,HARD,16.0,5.0,McLaren,29.266,29.37,23.594,False,False,False,1,False,True
SAI,46.0,83.061,3848.524,2.0,HARD,17.0,5.0,McLaren,29.298,29.974,23.789,False,False,False,1,False,True
SAI,47.0,81.694,3930.218,2.0,HARD,18.0,5.0,McLaren,29.135,29.344,23.215,False,False,False,1,False,True
SAI,48.0,81.892,4012.11,2.0,HARD,19.0,5.0,McLaren,29.336,29.435,23.121,False,False,False,1,False,True
SAI,49.0,81.798,4093.908,2.0,HARD,20.0,5.0,McLaren,29.225,29.299,23.274,False,False,False,1,False,True
SAI,50.0,83.339,4177.247,2.0,HARD,21.0,5.0,McLaren,30.208,29.784,23.347,False,False,False,1,False,True
SAI,51.0,82.236,4259.483,2.0,HARD,22.0,5.0,McLaren,29.413,29.517,23.306,False,False,False,1,False,True
SAI,52.0,82.598,4342.081,2.0,HARD,23.0,5.0,McLaren,29.481,29.749,23.368,False,False,False,1,False,True
SAI,53.0,82.782,4424.863,2.0,HARD,24.0,5.0,McLaren,29.451,29.941,23.39,False,False,False,1,False,True
SAI,54.0,82.77,4507.633,2.0,HARD,25.0,5.0,McLaren,29.487,29.723,23.56,False,False,False,1,False,True
SAI,55.0,81.953,4589.586,2.0,HARD,26.0,5.0,McLaren,29.4,29.425,23.128,False,False,False,1,False,True
SAI,56.0,83.792,4673.378,2.0,HARD,27.0,5.0,McLaren,30.645,30.065,23.082,False,False,False,1,False,True
SAI,57.0,81.867,4755.245,2.0,HARD,28.0,5.0,McLaren,29.344,29.412,23.111,False,False,False,1,False,True
SAI,58.0,81.729,4836.974,2.0,HARD,29.0,5.0,McLaren,29.359,29.344,23.026,False,False,False,1,False,True
SAI,59.0,81.307,4918.281,2.0,HARD,30.0,5.0,McLaren,29.178,29.24,22.889,False,False,False,1,False,True
SAI,60.0,81.513,4999.794,2.0,HARD,31.0,5.0,McLaren,29.222,29.315,22.976,False,False,False,1,False,True
SAI,61.0,81.415,5081.209,2.0,HARD,32.0,5.0,McLaren,29.26,29.185,22.97,False,False,False,1,False,True
SAI,62.0,81.348,5162.557,2.0,HARD,33.0,5.0,McLaren,29.258,29.094,22.996,False,False,False,1,False,True
SAI,63.0,81.494,5244.051,2.0,HARD,34.0,5.0,McLaren,29.333,29.248,22.913,False,False,False,1,False,True
SAI,64.0,81.007,5325.058,2.0,HARD,35.0,5.0,McLaren,29.249,28.975,22.783,False,False,False,1,False,True
SAI,65.0,81.009,5406.067,2.0,HARD,36.0,5.0,McLaren,29.185,29.008,22.816,False,False,False,1,False,True
SAI,66.0,81.002,5487.069,2.0,HARD,37.0,5.0,McLaren,29.207,28.928,22.867,False,False,False,1,False,True
SAI,67.0,81.518,5568.587,2.0,HARD,38.0,5.0,McLaren,29.331,29.164,23.023,False,False,False,1,False,True
SAI,68.0,81.315,5649.902,2.0,HARD,39.0,5.0,McLaren,29.16,29.166,22.989,False,False,False,1,False,True
SAI,69.0,81.219,5731.121,2.0,HARD,40.0,5.0,McLaren,29.051,29.08,23.088,False,False,False,1,False,True
GAS,1.0,93.874,93.874,1.0,MEDIUM,4.0,9.0,Red Bull Racing,,33.468,24.251,False,False,False,0,False,True
GAS,2.0,85.097,178.971,1.0,MEDIUM,5.0,9.0,Red Bull Racing,30.129,31.151,23.817,False,False,False,0,False,True
GAS,3.0,84.717,263.688,1.0,MEDIUM,6.0,9.0,Red Bull Racing,30.046,30.74,23.931,False,False,False,0,False,True
GAS,4.0,84.832,348.52,1.0,MEDIUM,7.0,9.0,Red Bull Racing,29.654,31.232,23.946,False,False,False,0,False,True
GAS,5.0,84.731,433.251,1.0,MEDIUM,8.0,9.0,Red Bull Racing,29.769,30.987,23.975,False,False,False,0,False,True
GAS,6.0,84.125,517.376,1.0,MEDIUM,9.0,8.0,Red Bull Racing,29.6,30.777,23.748,False,False,False,0,False,True
GAS,7.0,84.011,601.387,1.0,MEDIUM,10.0,8.0,Red Bull Racing,29.685,30.636,23.69,False,False,False,0,False,True
GAS,8.0,84.437,685.824,1.0,MEDIUM,11.0,8.0,Red Bull Racing,29.676,30.995,23.766,False,False,False,0,False,True
GAS,9.0,83.451,769.275,1.0,MEDIUM,12.0,8.0,Red Bull Racing,29.746,30.172,23.533,False,False,False,0,False,True
GAS,10.0,83.347,852.622,1.0,MEDIUM,13.0,8.0,Red Bull Racing,29.675,30.051,23.621,False,False,False,0,False,True
GAS,11.0,83.517,936.1389999999999,1.0,MEDIUM,14.0,8.0,Red Bull Racing,29.875,30.022,23.62,False,False,False,0,False,True
GAS,12.0,83.801,1019.9399999999999,1.0,MEDIUM,15.0,8.0,Red Bull Racing,29.739,30.364,23.698,False,False,False,0,False,True
GAS,13.0,83.897,1103.837,1.0,MEDIUM,16.0,8.0,Red Bull Racing,29.781,30.389,23.727,False,False,False,0,False,True
GAS,14.0,83.573,1187.4099999999999,1.0,MEDIUM,17.0,8.0,Red Bull Racing,29.79,30.157,23.626,False,False,False,0,False,True
GAS,15.0,83.629,1271.039,1.0,MEDIUM,18.0,8.0,Red Bull Racing,29.748,30.132,23.749,False,False,False,0,False,True
GAS,16.0,83.46,1354.499,1.0,MEDIUM,19.0,8.0,Red Bull Racing,29.793,29.983,23.684,False,False,False,0,False,True
GAS,17.0,83.379,1437.878,1.0,MEDIUM,20.0,8.0,Red Bull Racing,29.876,29.989,23.514,False,False,False,0,False,True
GAS,18.0,83.16,1521.038,1.0,MEDIUM,21.0,8.0,Red Bull Racing,29.816,29.922,23.422,False,False,False,0,False,True
GAS,19.0,83.154,1604.192,1.0,MEDIUM,22.0,8.0,Red Bull Racing,29.825,29.865,23.464,False,False,False,0,False,True
GAS,20.0,83.225,1687.417,1.0,MEDIUM,23.0,8.0,Red Bull Racing,29.925,29.826,23.474,False,False,False,0,False,True
GAS,21.0,82.948,1770.365,1.0,MEDIUM,24.0,8.0,Red Bull Racing,29.809,29.874,23.265,False,False,False,0,False,True
GAS,22.0,83.119,1853.484,1.0,MEDIUM,25.0,8.0,Red Bull Racing,29.807,29.871,23.441,False,False,False,0,False,True
GAS,23.0,82.766,1936.25,1.0,MEDIUM,26.0,8.0,Red Bull Racing,29.736,29.741,23.289,False,False,False,0,False,True
GAS,24.0,83.105,2019.355,1.0,MEDIUM,27.0,8.0,Red Bull Racing,29.679,29.972,23.454,False,False,False,0,False,True
GAS,25.0,83.399,2102.754,1.0,MEDIUM,28.0,8.0,Red Bull Racing,29.774,30.029,23.596,False,False,False,0,False,True
GAS,26.0,83.226,2185.98,1.0,MEDIUM,29.0,8.0,Red Bull Racing,29.767,29.941,23.518,False,False,False,0,False,True
GAS,27.0,83.436,2269.416,1.0,MEDIUM,30.0,8.0,Red Bull Racing,29.773,30.109,23.554,False,False,False,0,False,True
GAS,28.0,85.8,2355.216,1.0,MEDIUM,31.0,8.0,Red Bull Racing,29.763,30.159,25.878,True,False,True,1,False,True
GAS,29.0,99.258,2454.474,2.0,HARD,1.0,8.0,Red Bull Racing,48.188,28.623,22.447,False,True,True,1,False,True
GAS,30.0,82.019,2536.493,2.0,HARD,2.0,7.0,Red Bull Racing,29.646,29.276,23.097,False,False,False,1,False,True
GAS,31.0,82.426,2618.919,2.0,HARD,3.0,7.0,Red Bull Racing,29.358,29.754,23.314,False,False,False,1,False,True
GAS,32.0,81.396,2700.315,2.0,HARD,4.0,6.0,Red Bull Racing,29.177,29.179,23.04,False,False,False,1,False,True
GAS,33.0,81.493,2781.808,2.0,HARD,5.0,6.0,Red Bull Racing,29.257,29.163,23.073,False,False,False,1,False,True
GAS,34.0,81.71,2863.518,2.0,HARD,6.0,6.0,Red Bull Racing,29.263,29.302,23.145,False,False,False,1,False,True
GAS,35.0,82.345,2945.863,2.0,HARD,7.0,6.0,Red Bull Racing,29.294,29.664,23.387,False,False,False,1,False,True
GAS,36.0,82.232,3028.095,2.0,HARD,8.0,6.0,Red Bull Racing,29.346,29.674,23.212,False,False,False,1,False,True
GAS,37.0,82.116,3110.211,2.0,HARD,9.0,6.0,Red Bull Racing,29.398,29.564,23.154,False,False,False,1,False,True
GAS,38.0,81.74,3191.951,2.0,HARD,10.0,6.0,Red Bull Racing,29.212,29.392,23.136,False,False,False,1,False,True
GAS,39.0,82.41,3274.361,2.0,HARD,11.0,6.0,Red Bull Racing,29.245,29.616,23.549,False,False,False,1,False,True
GAS,40.0,82.047,3356.408,2.0,HARD,12.0,6.0,Red Bull Racing,29.441,29.345,23.261,False,False,False,1,False,True
GAS,41.0,81.727,3438.1349999999998,2.0,HARD,13.0,6.0,Red Bull Racing,29.193,29.431,23.103,False,False,False,1,False,True
GAS,42.0,82.145,3520.2799999999997,2.0,HARD,14.0,6.0,Red Bull Racing,29.238,29.591,23.316,False,False,False,1,False,True
GAS,43.0,82.061,3602.341,2.0,HARD,15.0,6.0,Red Bull Racing,29.12,29.587,23.354,False,False,False,1,False,True
GAS,44.0,81.95,3684.291,2.0,HARD,16.0,6.0,Red Bull Racing,29.416,29.41,23.124,False,False,False,1,False,True
GAS,45.0,82.253,3766.544,2.0,HARD,17.0,6.0,Red Bull Racing,29.372,29.69,23.191,False,False,False,1,False,True
GAS,46.0,82.584,3849.128,2.0,HARD,18.0,6.0,Red Bull Racing,29.117,29.726,23.741,False,False,False,1,False,True
GAS,47.0,82.05,3931.178,2.0,HARD,19.0,6.0,Red Bull Racing,29.261,29.549,23.24,False,False,False,1,False,True
GAS,48.0,82.151,4013.3289999999997,2.0,HARD,20.0,6.0,Red Bull Racing,29.014,29.772,23.365,False,False,False,1,False,True
GAS,49.0,82.661,4095.99,2.0,HARD,21.0,6.0,Red Bull Racing,30.596,29.218,22.847,False,False,False,1,False,True
GAS,50.0,82.137,4178.1269999999995,2.0,HARD,22.0,6.0,Red Bull Racing,29.184,29.62,23.333,False,False,False,1,False,True
GAS,51.0,82.064,4260.191,2.0,HARD,23.0,6.0,Red Bull Racing,29.078,29.693,23.293,False,False,False,1,False,True
GAS,52.0,82.73,4342.921,2.0,HARD,24.0,6.0,Red Bull Racing,29.231,30.174,23.325,False,False,False,1,False,True
GAS,53.0,82.581,4425.5019999999995,2.0,HARD,25.0,6.0,Red Bull Racing,29.382,29.924,23.275,False,False,False,1,False,True
GAS,54.0,83.138,4508.64,2.0,HARD,26.0,6.0,Red Bull Racing,29.383,29.968,23.787,False,False,False,1,False,True
GAS,55.0,83.331,4591.971,2.0,HARD,27.0,6.0,Red Bull Racing,29.263,29.987,24.081,False,False,False,1,False,True
GAS,56.0,82.329,4674.3,2.0,HARD,28.0,6.0,Red Bull Racing,28.959,30.132,23.238,False,False,False,1,False,True
GAS,57.0,81.781,4756.081,2.0,HARD,29.0,6.0,Red Bull Racing,29.078,29.707,22.996,False,False,False,1,False,True
GAS,58.0,81.893,4837.974,2.0,HARD,30.0,6.0,Red Bull Racing,29.143,29.734,23.016,False,False,False,1,False,True
GAS,59.0,81.832,4919.806,2.0,HARD,31.0,6.0,Red Bull Racing,29.254,29.574,23.004,False,False,False,1,False,True
GAS,60.0,81.191,5000.997,2.0,HARD,32.0,6.0,Red Bull Racing,29.166,29.21,22.815,False,False,False,1,False,True
GAS,61.0,81.116,5082.113,2.0,HARD,33.0,6.0,Red Bull Racing,28.994,29.258,22.864,False,False,False,1,False,True
GAS,62.0,81.679,5163.792,2.0,HARD,34.0,6.0,Red Bull Racing,29.018,29.542,23.119,False,False,False,1,False,True
GAS,63.0,81.231,5245.023,2.0,HARD,35.0,6.0,Red Bull Racing,29.148,29.268,22.815,False,False,False,1,False,True
GAS,64.0,81.288,5326.311,2.0,HARD,36.0,6.0,Red Bull Racing,29.187,29.228,22.873,False,False,False,1,False,True
GAS,65.0,81.045,5407.356,2.0,HARD,37.0,6.0,Red Bull Racing,28.976,29.255,22.814,False,False,False,1,False,True
GAS,66.0,81.229,5488.585,2.0,HARD,38.0,6.0,Red Bull Racing,29.042,29.311,22.876,False,False,False,1,False,True
GAS,67.0,81.27,5569.855,2.0,HARD,39.0,6.0,Red Bull Racing,29.23,29.056,22.984,False,False,False,1,False,True
GAS,68.0,81.396,5651.251,2.0,HARD,40.0,6.0,Red Bull Racing,29.057,29.334,23.005,False,False,False,1,False,True
GAS,69.0,81.263,5732.514,2.0,HARD,41.0,6.0,Red Bull Racing,29.052,29.282,22.929,False,False,False,1,False,True
RAI,1.0,93.222,93.222,1.0,SOFT,4.0,8.0,Alfa Romeo Racing,,33.18,24.085,False,False,False,0,False,True
RAI,2.0,85.0,178.22199999999998,1.0,SOFT,5.0,8.0,Alfa Romeo Racing,30.068,31.187,23.745,False,False,False,0,False,True
RAI,3.0,84.664,262.88599999999997,1.0,SOFT,6.0,8.0,Alfa Romeo Racing,30.032,30.758,23.874,False,False,False,0,False,True
RAI,4.0,84.877,347.763,1.0,SOFT,7.0,8.0,Alfa Romeo Racing,29.984,30.953,23.94,False,False,False,0,False,True
RAI,5.0,84.731,432.49399999999997,1.0,SOFT,8.0,8.0,Alfa Romeo Racing,29.908,31.0,23.823,False,False,False,0,False,True
RAI,6.0,84.135,516.629,1.0,SOFT,9.0,7.0,Alfa Romeo Racing,29.889,30.458,23.788,False,False,False,0,False,True
RAI,7.0,84.019,600.648,1.0,SOFT,10.0,7.0,Alfa Romeo Racing,29.877,30.409,23.733,False,False,False,0,False,True
